user_id,signup_date,city,acquisition_source,device_type
600,27-08-2025,Mumbai,Organic Search,Android
601,17-03-2025,Mumbai,Google Ads,Android
602,09-01-2025,Chennai,Organic Search,Android
603,15-03-2025,Mumbai,Organic Search,Android
604,10-09-2025,Chennai,Organic Search,iOS
605,18-08-2025,Hyderabad,Referral,Android
606,07-01-2025,Hyderabad,Facebook,iOS
607,23-06-2025,Delhi,Organic Search,Android
608,21-05-2025,Chennai,Instagram,Android
609,17-06-2025,Chennai,Google Ads,Android
610,19-06-2025,Bengaluru,Organic Search,Android
611,10-10-2025,Bengaluru,Referral,Android
612,02-05-2025,Delhi,Organic Search,Android
613,13-07-2025,Hyderabad,Referral,Android
614,05-01-2025,Pune,Organic Search,iOS
615,29-01-2025,Bengaluru,Referral,Android
616,14-06-2025,Mumbai,Referral,Android
617,05-12-2025,Hyderabad,Google Ads,Android
618,16-05-2025,Pune,Organic Search,iOS
619,31-12-2025,Mumbai,Organic Search,Android
620,17-11-2025,Chennai,Organic Search,Android
621,08-12-2025,Hyderabad,Facebook,Android
622,25-05-2025,Delhi,Google Ads,Android
623,23-11-2025,Chennai,Instagram,Android
624,05-08-2025,Chennai,Organic Search,Android
625,28-10-2025,Mumbai,Facebook,iOS
626,12-05-2025,Chennai,Instagram,Android
627,19-10-2025,Bengaluru,Instagram,Android
628,11-03-2025,Hyderabad,Organic Search,iOS
629,09-09-2025,Bengaluru,Organic Search,iOS
630,02-10-2025,Mumbai,Organic Search,Android
631,30-12-2025,Pune,Facebook,iOS
632,01-07-2025,Mumbai,Google Ads,iOS
633,16-06-2025,Hyderabad,Google Ads,iOS
634,01-04-2025,Chennai,Instagram,iOS
635,21-07-2025,Delhi,Organic Search,Android
636,12-12-2025,Mumbai,Instagram,Android
637,19-01-2025,Hyderabad,Facebook,Android
638,08-02-2025,Delhi,Google Ads,Android
639,06-05-2025,Chennai,Google Ads,Android
640,22-06-2025,Pune,Organic Search,Android
641,21-05-2025,Mumbai,Instagram,Android
642,30-08-2025,Pune,Referral,Android
643,08-08-2025,Hyderabad,Instagram,iOS
644,06-05-2025,Pune,Instagram,iOS
645,27-02-2025,Pune,Google Ads,Android
646,28-05-2025,Hyderabad,Instagram,Android
647,13-11-2025,Hyderabad,Referral,iOS
648,27-12-2025,Mumbai,Google Ads,iOS
649,01-01-2025,Pune,Instagram,iOS
650,14-12-2025,Delhi,Instagram,iOS
651,09-07-2025,Hyderabad,Facebook,iOS
652,10-07-2025,Chennai,Organic Search,Android
653,08-11-2025,Pune,Google Ads,Android
654,27-04-2025,Hyderabad,Facebook,iOS
655,14-05-2025,Delhi,Referral,Android
656,27-02-2025,Mumbai,Facebook,iOS
657,13-02-2025,Pune,Instagram,Android
658,22-06-2025,Hyderabad,Facebook,iOS
659,09-06-2025,Hyderabad,Facebook,Android
660,22-06-2025,Chennai,Referral,Android
661,13-11-2025,Chennai,Facebook,Android
662,30-10-2025,Pune,Organic Search,iOS
663,29-05-2025,Hyderabad,Instagram,Android
664,21-03-2025,Pune,Organic Search,iOS
665,01-08-2025,Hyderabad,Google Ads,iOS
666,22-07-2025,Chennai,Facebook,Android
667,09-09-2025,Delhi,Instagram,iOS
668,17-08-2025,Bengaluru,Google Ads,Android
669,13-06-2025,Bengaluru,Referral,Android
670,15-08-2025,Hyderabad,Referral,Android
671,27-05-2025,Chennai,Instagram,iOS
672,20-01-2025,Mumbai,Google Ads,Android
673,16-02-2025,Mumbai,Instagram,Android
674,21-08-2025,Bengaluru,Organic Search,Android
675,01-11-2025,Delhi,Organic Search,Android
676,14-01-2025,Bengaluru,Instagram,Android
677,23-05-2025,Hyderabad,Organic Search,Android
678,01-01-2025,Delhi,Organic Search,Android
679,23-02-2025,Mumbai,Google Ads,Android
680,16-09-2025,Chennai,Referral,Android
681,24-05-2025,Chennai,Google Ads,Android
682,12-01-2025,Hyderabad,Facebook,Android
683,26-11-2025,Bengaluru,Google Ads,Android
684,12-08-2025,Hyderabad,Google Ads,Android
685,29-09-2025,Chennai,Google Ads,Android
686,24-12-2025,Mumbai,Instagram,Android
687,05-06-2025,Chennai,Organic Search,Android
688,08-01-2025,Delhi,Google Ads,Android
689,02-05-2025,Pune,Google Ads,iOS
690,14-12-2025,Chennai,Organic Search,Android
691,13-06-2025,Chennai,Google Ads,Android
692,31-03-2025,Pune,Google Ads,Android
693,16-05-2025,Delhi,Organic Search,Android
694,05-07-2025,Bengaluru,Organic Search,iOS
695,12-11-2025,Chennai,Instagram,Android
696,27-06-2025,Hyderabad,Google Ads,Android
697,28-01-2025,Chennai,Organic Search,Android
698,08-08-2025,Hyderabad,Google Ads,Android
699,23-12-2025,Delhi,Google Ads,Android
700,10-02-2025,Chennai,Instagram,Android
701,16-08-2025,Delhi,Instagram,Android
702,11-07-2025,Delhi,Referral,Android
703,25-05-2025,Bengaluru,Referral,Android
704,20-07-2025,Chennai,Organic Search,Android
705,31-07-2025,Hyderabad,Referral,Android
706,08-08-2025,Hyderabad,Instagram,Android
707,28-08-2025,Chennai,Instagram,Android
708,15-02-2025,Pune,Organic Search,Android
709,04-02-2025,Bengaluru,Google Ads,Android
710,10-09-2025,Bengaluru,Google Ads,Android
711,23-03-2025,Bengaluru,Organic Search,Android
712,13-09-2025,Hyderabad,Facebook,Android
713,16-07-2025,Delhi,Instagram,Android
714,30-10-2025,Pune,Organic Search,Android
715,10-01-2025,Bengaluru,Organic Search,iOS
716,08-11-2025,Hyderabad,Instagram,iOS
717,13-10-2025,Hyderabad,Organic Search,Android
718,30-08-2025,Delhi,Google Ads,iOS
719,08-09-2025,Chennai,Google Ads,Android
720,31-12-2025,Chennai,Organic Search,Android
721,05-01-2025,Bengaluru,Organic Search,iOS
722,29-04-2025,Bengaluru,Instagram,Android
723,16-10-2025,Pune,Instagram,Android
724,06-03-2025,Delhi,Instagram,iOS
725,26-05-2025,Bengaluru,Facebook,Android
726,12-08-2025,Delhi,Instagram,Android
727,27-08-2025,Hyderabad,Google Ads,Android
728,26-06-2025,Bengaluru,Instagram,iOS
729,24-09-2025,Hyderabad,Google Ads,iOS
730,07-12-2025,Mumbai,Instagram,Android
731,09-10-2025,Delhi,Organic Search,iOS
732,04-03-2025,Mumbai,Instagram,Android
733,05-08-2025,Bengaluru,Google Ads,iOS
734,08-12-2025,Hyderabad,Organic Search,Android
735,11-11-2025,Bengaluru,Referral,Android
736,10-10-2025,Mumbai,Instagram,Android
737,26-06-2025,Bengaluru,Instagram,Android
738,08-04-2025,Pune,Referral,Android
739,15-04-2025,Chennai,Google Ads,iOS
740,09-04-2025,Mumbai,Referral,Android
741,07-11-2025,Bengaluru,Google Ads,iOS
742,06-01-2025,Hyderabad,Google Ads,Android
743,16-07-2025,Bengaluru,Google Ads,Android
744,17-12-2025,Hyderabad,Referral,Android
745,13-05-2025,Chennai,Organic Search,iOS
746,24-12-2025,Bengaluru,Instagram,Android
747,16-09-2025,Chennai,Google Ads,iOS
748,23-01-2025,Mumbai,Instagram,iOS
749,22-02-2025,Hyderabad,Google Ads,Android
750,14-06-2025,Pune,Organic Search,Android
751,21-07-2025,Mumbai,Google Ads,iOS
752,24-03-2025,Hyderabad,Organic Search,iOS
753,25-05-2025,Chennai,Facebook,Android
754,26-03-2025,Delhi,Organic Search,Android
755,19-03-2025,Bengaluru,Referral,Android
756,01-01-2025,Chennai,Instagram,Android
757,20-02-2025,Hyderabad,Instagram,Android
758,22-06-2025,Hyderabad,Google Ads,Android
759,24-07-2025,Hyderabad,Instagram,Android
760,17-09-2025,Hyderabad,Google Ads,Android
761,15-10-2025,Bengaluru,Google Ads,iOS
762,03-02-2025,Mumbai,Organic Search,iOS
763,14-12-2025,Pune,Google Ads,iOS
764,05-04-2025,Delhi,Referral,iOS
765,13-03-2025,Bengaluru,Organic Search,Android
766,08-02-2025,Hyderabad,Organic Search,iOS
767,03-06-2025,Bengaluru,Instagram,iOS
768,07-09-2025,Chennai,Google Ads,iOS
769,11-06-2025,Pune,Google Ads,Android
770,28-04-2025,Hyderabad,Google Ads,Android
771,16-09-2025,Delhi,Google Ads,Android
772,02-11-2025,Hyderabad,Organic Search,Android
773,25-09-2025,Pune,Google Ads,iOS
774,23-02-2025,Delhi,Google Ads,Android
775,24-08-2025,Pune,Organic Search,iOS
776,10-08-2025,Delhi,Instagram,Android
777,08-09-2025,Mumbai,Google Ads,Android
778,09-11-2025,Mumbai,Referral,Android
779,22-04-2025,Bengaluru,Instagram,Android
780,12-09-2025,Bengaluru,Facebook,Android
781,30-10-2025,Delhi,Instagram,Android
782,26-07-2025,Hyderabad,Organic Search,Android
783,17-08-2025,Chennai,Google Ads,iOS
784,07-12-2025,Chennai,Google Ads,Android
785,07-03-2025,Hyderabad,Facebook,iOS
786,16-03-2025,Hyderabad,Instagram,Android
787,13-04-2025,Mumbai,Instagram,Android
788,11-07-2025,Chennai,Google Ads,Android
789,09-09-2025,Delhi,Google Ads,iOS
790,14-08-2025,Pune,Google Ads,Android
791,21-10-2025,Bengaluru,Facebook,Android
792,02-11-2025,Pune,Facebook,iOS
793,08-04-2025,Mumbai,Facebook,Android
794,04-12-2025,Chennai,Google Ads,Android
795,13-10-2025,Hyderabad,Instagram,iOS
796,01-12-2025,Chennai,Referral,Android
797,13-12-2025,Delhi,Organic Search,Android
798,04-11-2025,Mumbai,Instagram,Android
799,06-09-2025,Hyderabad,Google Ads,Android
800,15-06-2025,Pune,Google Ads,Android
801,01-12-2025,Delhi,Google Ads,Android
802,30-01-2025,Pune,Facebook,iOS
803,04-09-2025,Bengaluru,Instagram,Android
804,16-04-2025,Mumbai,Referral,Android
805,20-02-2025,Delhi,Instagram,iOS
806,22-03-2025,Delhi,Google Ads,Android
807,13-05-2025,Pune,Organic Search,Android
808,12-10-2025,Hyderabad,Google Ads,iOS
809,18-05-2025,Bengaluru,Instagram,Android
810,03-07-2025,Pune,Organic Search,Android
811,26-11-2025,Delhi,Organic Search,iOS
812,30-09-2025,Mumbai,Referral,iOS
813,06-12-2025,Delhi,Google Ads,Android
814,10-03-2025,Chennai,Instagram,Android
815,03-02-2025,Mumbai,Organic Search,Android
816,19-09-2025,Mumbai,Google Ads,Android
817,22-02-2025,Delhi,Organic Search,Android
818,24-07-2025,Hyderabad,Google Ads,Android
819,06-05-2025,Mumbai,Google Ads,iOS
820,23-08-2025,Chennai,Organic Search,Android
821,12-02-2025,Pune,Google Ads,iOS
822,28-08-2025,Hyderabad,Instagram,Android
823,21-04-2025,Hyderabad,Instagram,Android
824,06-09-2025,Hyderabad,Google Ads,Android
825,31-05-2025,Mumbai,Instagram,Android
826,02-07-2025,Hyderabad,Google Ads,Android
827,02-12-2025,Delhi,Google Ads,iOS
828,05-04-2025,Hyderabad,Referral,Android
829,08-01-2025,Chennai,Google Ads,Android
830,26-12-2025,Bengaluru,Organic Search,Android
831,03-07-2025,Chennai,Instagram,Android
832,08-10-2025,Mumbai,Facebook,Android
833,14-07-2025,Hyderabad,Instagram,iOS
834,18-12-2025,Hyderabad,Referral,Android
835,14-07-2025,Delhi,Organic Search,Android
836,04-06-2025,Pune,Organic Search,iOS
837,03-04-2025,Hyderabad,Facebook,iOS
838,09-06-2025,Chennai,Google Ads,Android
839,02-03-2025,Mumbai,Organic Search,Android
840,02-05-2025,Bengaluru,Organic Search,Android
841,20-02-2025,Hyderabad,Organic Search,Android
842,04-10-2025,Bengaluru,Google Ads,Android
843,05-01-2025,Hyderabad,Organic Search,Android
844,02-04-2025,Mumbai,Instagram,Android
845,19-06-2025,Pune,Instagram,Android
846,13-11-2025,Chennai,Instagram,Android
847,22-01-2025,Mumbai,Instagram,iOS
848,22-11-2025,Bengaluru,Referral,iOS
849,01-01-2025,Hyderabad,Organic Search,Android
850,13-05-2025,Bengaluru,Referral,Android
851,21-08-2025,Chennai,Facebook,Android
852,12-01-2025,Mumbai,Google Ads,Android
853,12-12-2025,Bengaluru,Referral,iOS
854,15-02-2025,Bengaluru,Google Ads,Android
855,03-02-2025,Chennai,Organic Search,Android
856,19-03-2025,Hyderabad,Facebook,Android
857,06-08-2025,Bengaluru,Facebook,Android
858,28-10-2025,Chennai,Google Ads,Android
859,14-03-2025,Hyderabad,Organic Search,Android
860,09-10-2025,Pune,Instagram,Android
861,06-09-2025,Hyderabad,Google Ads,Android
862,16-02-2025,Pune,Referral,Android
863,01-05-2025,Mumbai,Google Ads,Android
864,02-08-2025,Chennai,Organic Search,Android
865,27-08-2025,Hyderabad,Google Ads,iOS
866,25-02-2025,Pune,Google Ads,Android
867,16-12-2025,Pune,Organic Search,iOS
868,17-04-2025,Mumbai,Google Ads,Android
869,15-11-2025,Delhi,Google Ads,Android
870,17-02-2025,Chennai,Google Ads,Android
871,02-03-2025,Delhi,Instagram,Android
872,03-12-2025,Hyderabad,Facebook,iOS
873,26-01-2025,Chennai,Instagram,Android
874,19-10-2025,Mumbai,Organic Search,Android
875,14-09-2025,Hyderabad,Referral,iOS
876,08-01-2025,Chennai,Instagram,Android
877,23-04-2025,Chennai,Facebook,Android
878,21-12-2025,Delhi,Facebook,Android
879,10-09-2025,Hyderabad,Instagram,Android
880,29-06-2025,Mumbai,Instagram,Android
881,26-07-2025,Mumbai,Google Ads,Android
882,30-10-2025,Hyderabad,Facebook,iOS
883,07-05-2025,Hyderabad,Facebook,iOS
884,25-02-2025,Pune,Google Ads,Android
885,02-08-2025,Bengaluru,Referral,Android
886,14-01-2025,Delhi,Referral,Android
887,28-01-2025,Hyderabad,Facebook,Android
888,19-03-2025,Hyderabad,Referral,Android
889,04-08-2025,Bengaluru,Google Ads,iOS
890,31-12-2025,Bengaluru,Organic Search,Android
891,03-06-2025,Chennai,Facebook,Android
892,14-01-2025,Mumbai,Organic Search,Android
893,06-07-2025,Delhi,Google Ads,Android
894,08-11-2025,Chennai,Instagram,Android
895,07-01-2025,Hyderabad,Google Ads,Android
896,03-01-2025,Bengaluru,Google Ads,Android
897,21-04-2025,Pune,Facebook,Android
898,26-08-2025,Mumbai,Google Ads,Android
899,29-12-2025,Chennai,Organic Search,Android
900,27-08-2025,Pune,Facebook,iOS
901,01-10-2025,Mumbai,Facebook,Android
902,21-10-2025,Pune,Instagram,Android
903,15-08-2025,Bengaluru,Organic Search,Android
904,15-01-2025,Chennai,Organic Search,Android
905,11-07-2025,Chennai,Referral,iOS
906,29-04-2025,Mumbai,Google Ads,Android
907,28-01-2025,Pune,Google Ads,iOS
908,21-07-2025,Bengaluru,Instagram,Android
909,08-02-2025,Hyderabad,Google Ads,Android
910,30-09-2025,Chennai,Instagram,Android
911,19-08-2025,Hyderabad,Facebook,Android
912,27-03-2025,Bengaluru,Facebook,Android
913,06-05-2025,Chennai,Google Ads,iOS
914,27-10-2025,Chennai,Google Ads,Android
915,25-01-2025,Pune,Organic Search,Android
916,25-05-2025,Hyderabad,Instagram,Android
917,13-01-2025,Pune,Referral,Android
918,31-07-2025,Delhi,Instagram,Android
919,25-01-2025,Hyderabad,Instagram,Android
920,09-03-2025,Hyderabad,Instagram,Android
921,08-03-2025,Delhi,Referral,Android
922,21-08-2025,Bengaluru,Google Ads,iOS
923,19-04-2025,Bengaluru,Organic Search,Android
924,26-05-2025,Chennai,Google Ads,Android
925,21-04-2025,Mumbai,Instagram,iOS
926,16-08-2025,Pune,Referral,iOS
927,21-04-2025,Mumbai,Instagram,Android
928,03-02-2025,Chennai,Referral,Android
929,21-04-2025,Mumbai,Instagram,Android
930,21-09-2025,Hyderabad,Google Ads,Android
931,24-08-2025,Hyderabad,Referral,iOS
932,24-03-2025,Delhi,Organic Search,iOS
933,11-02-2025,Delhi,Google Ads,iOS
934,11-04-2025,Chennai,Organic Search,Android
935,06-01-2025,Chennai,Instagram,Android
936,29-06-2025,Chennai,Organic Search,Android
937,09-10-2025,Hyderabad,Facebook,Android
938,16-11-2025,Mumbai,Instagram,Android
939,14-08-2025,Pune,Google Ads,Android
940,11-11-2025,Chennai,Instagram,Android
941,31-12-2025,Chennai,Google Ads,Android
942,17-08-2025,Hyderabad,Instagram,iOS
943,16-10-2025,Pune,Facebook,Android
944,30-05-2025,Hyderabad,Organic Search,iOS
945,04-10-2025,Pune,Instagram,iOS
946,17-07-2025,Hyderabad,Google Ads,iOS
947,11-03-2025,Mumbai,Facebook,iOS
948,22-04-2025,Chennai,Organic Search,Android
949,04-01-2025,Bengaluru,Google Ads,Android
950,16-12-2025,Bengaluru,Google Ads,Android
951,27-11-2025,Chennai,Google Ads,Android
952,14-11-2025,Chennai,Instagram,Android
953,16-12-2025,Chennai,Instagram,iOS
954,05-04-2025,Chennai,Google Ads,Android
955,01-06-2025,Pune,Instagram,Android
956,07-11-2025,Mumbai,Facebook,Android
957,17-05-2025,Bengaluru,Google Ads,Android
958,04-09-2025,Delhi,Google Ads,Android
959,31-08-2025,Bengaluru,Instagram,Android
960,31-01-2025,Bengaluru,Organic Search,Android
961,09-02-2025,Hyderabad,Organic Search,iOS
962,17-08-2025,Chennai,Instagram,Android
963,05-02-2025,Chennai,Google Ads,Android
964,11-08-2025,Chennai,Facebook,Android
965,06-01-2025,Hyderabad,Instagram,Android
966,18-11-2025,Mumbai,Google Ads,Android
967,08-08-2025,Mumbai,Instagram,Android
968,16-03-2025,Delhi,Organic Search,iOS
969,04-01-2025,Mumbai,Organic Search,Android
970,01-12-2025,Mumbai,Facebook,Android
971,14-05-2025,Chennai,Google Ads,iOS
972,28-04-2025,Pune,Organic Search,iOS
973,04-04-2025,Bengaluru,Organic Search,Android
974,03-03-2025,Mumbai,Organic Search,Android
975,13-07-2025,Mumbai,Instagram,Android
976,01-12-2025,Hyderabad,Instagram,Android
977,22-07-2025,Delhi,Facebook,Android
978,26-01-2025,Pune,Google Ads,iOS
979,22-06-2025,Hyderabad,Instagram,Android
980,27-10-2025,Chennai,Instagram,Android
981,13-05-2025,Bengaluru,Organic Search,Android
982,22-11-2025,Delhi,Organic Search,iOS
983,28-04-2025,Hyderabad,Google Ads,Android
984,20-11-2025,Mumbai,Organic Search,Android
985,02-10-2025,Mumbai,Facebook,Android
986,31-07-2025,Delhi,Organic Search,Android
987,13-08-2025,Mumbai,Google Ads,iOS
988,20-01-2025,Hyderabad,Instagram,Android
989,23-04-2025,Hyderabad,Google Ads,Android
990,20-05-2025,Mumbai,Google Ads,Android
991,16-02-2025,Mumbai,Facebook,iOS
992,01-01-2025,Chennai,Instagram,Android
993,31-03-2025,Bengaluru,Organic Search,iOS
994,22-05-2025,Delhi,Instagram,Android
995,16-11-2025,Hyderabad,Instagram,Android
996,07-02-2025,Delhi,Google Ads,Android
997,20-10-2025,Chennai,Google Ads,Android
998,19-05-2025,Hyderabad,Google Ads,Android
999,22-12-2025,Chennai,Referral,Android
1000,29-11-2025,Chennai,Google Ads,Android
1001,16-09-2025,Pune,Facebook,Android
1002,10-06-2025,Mumbai,Referral,Android
1003,27-06-2025,Pune,Instagram,iOS
1004,10-01-2025,Delhi,Facebook,Android
1005,18-09-2025,Delhi,Organic Search,Android
1006,18-05-2025,Mumbai,Instagram,Android
1007,21-06-2025,Pune,Google Ads,Android
1008,13-01-2025,Delhi,Organic Search,Android
1009,17-06-2025,Pune,Google Ads,iOS
1010,10-05-2025,Mumbai,Google Ads,Android
1011,25-03-2025,Hyderabad,Organic Search,Android
1012,17-11-2025,Chennai,Instagram,Android
1013,15-11-2025,Chennai,Instagram,iOS
1014,11-04-2025,Pune,Organic Search,Android
1015,25-11-2025,Delhi,Organic Search,Android
1016,30-09-2025,Pune,Google Ads,Android
1017,22-09-2025,Pune,Google Ads,Android
1018,07-02-2025,Bengaluru,Organic Search,Android
1019,04-04-2025,Chennai,Referral,Android
1020,05-04-2025,Mumbai,Instagram,Android
1021,01-11-2025,Pune,Instagram,Android
1022,10-03-2025,Bengaluru,Google Ads,Android
1023,14-11-2025,Bengaluru,Organic Search,Android
1024,24-08-2025,Chennai,Organic Search,Android
1025,30-11-2025,Chennai,Organic Search,Android
1026,17-05-2025,Chennai,Organic Search,Android
1027,17-03-2025,Mumbai,Facebook,Android
1028,04-02-2025,Bengaluru,Google Ads,Android
1029,01-01-2025,Delhi,Referral,Android
1030,23-10-2025,Mumbai,Referral,Android
1031,16-11-2025,Hyderabad,Google Ads,iOS
1032,01-03-2025,Pune,Instagram,Android
1033,16-11-2025,Chennai,Organic Search,Android
1034,15-12-2025,Bengaluru,Google Ads,Android
1035,24-11-2025,Pune,Google Ads,Android
1036,24-09-2025,Mumbai,Facebook,Android
1037,27-12-2025,Hyderabad,Facebook,Android
1038,17-08-2025,Mumbai,Instagram,Android
1039,27-09-2025,Mumbai,Organic Search,Android
1040,12-11-2025,Delhi,Instagram,iOS
1041,13-10-2025,Pune,Instagram,iOS
1042,18-10-2025,Delhi,Google Ads,Android
1043,01-08-2025,Mumbai,Referral,iOS
1044,14-06-2025,Hyderabad,Organic Search,Android
1045,05-01-2025,Bengaluru,Organic Search,iOS
1046,05-12-2025,Bengaluru,Organic Search,iOS
1047,19-03-2025,Pune,Instagram,iOS
1048,03-03-2025,Chennai,Instagram,Android
1049,12-05-2025,Chennai,Facebook,iOS
1050,30-03-2025,Bengaluru,Instagram,Android
1051,25-08-2025,Mumbai,Organic Search,Android
1052,11-02-2025,Mumbai,Facebook,Android
1053,30-03-2025,Delhi,Organic Search,iOS
1054,23-10-2025,Pune,Instagram,Android
1055,24-11-2025,Delhi,Google Ads,Android
1056,22-10-2025,Chennai,Google Ads,Android
1057,14-04-2025,Bengaluru,Instagram,Android
1058,14-01-2025,Mumbai,Facebook,iOS
1059,15-10-2025,Bengaluru,Google Ads,iOS
1060,28-06-2025,Hyderabad,Google Ads,Android
1061,05-05-2025,Bengaluru,Google Ads,Android
1062,19-12-2025,Hyderabad,Instagram,Android
1063,23-01-2025,Delhi,Google Ads,Android
1064,04-03-2025,Delhi,Google Ads,Android
1065,23-05-2025,Chennai,Instagram,Android
1066,02-06-2025,Bengaluru,Google Ads,Android
1067,25-05-2025,Bengaluru,Instagram,Android
1068,13-08-2025,Hyderabad,Google Ads,Android
1069,05-11-2025,Delhi,Instagram,Android
1070,14-04-2025,Hyderabad,Google Ads,Android
